Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Year,Month,Day,Weekday,Order_Hour,Pickup_Hour
ompd077558272,31,4.6,10.994136,76.963303,11.104136,77.073303,Sunny,Jam,van,Metropolitian ,100,Home,2022,3,29,1,19.0,19
zikf376397010,32,4.8,26.921411,75.793604,27.001411,75.873604,Cloudy,Jam,scooter ,Urban ,185,Electronics,2022,3,27,6,21.0,21
sfmx443914270,36,4.6,12.981615,80.231598,13.061615,80.311598,Sunny,Medium,motorcycle ,Urban ,150,Shoes,2022,3,12,5,17.0,17
ultn989065132,27,4.8,11.021278,76.995017,11.101278,77.075017,Cloudy,Low,motorcycle ,Metropolitian ,120,Home,2022,3,27,6,22.0,23
ljdv915345863,32,4.7,0.0,0.0,0.06,0.06,Windy,Low,motorcycle ,Metropolitian ,140,Kitchen,2022,2,15,1,23.0,23
vtcj322321926,29,4.7,22.310237,73.158921,22.320237,73.168921,Windy,High,motorcycle ,Metropolitian ,95,Home,2022,3,5,5,11.0,11
fmxk600799473,28,4.7,22.310526,73.170937,22.390526,73.250937,Sunny,Jam,motorcycle ,Metropolitian ,125,Outdoors,2022,3,14,0,21.0,21
hvss776339552,20,4.6,26.891191,75.802083,27.021191,75.932083,Windy,Jam,motorcycle ,Metropolitian ,145,Sports,2022,3,20,6,20.0,20
kxmm535356002,31,4.5,11.024839,77.007003,11.104839,77.087003,Fog,Jam,motorcycle ,Metropolitian ,260,Electronics,2022,3,25,4,19.0,20
tqbo437027774,38,4.7,0.0,0.0,0.04,0.04,Windy,High,motorcycle ,Metropolitian ,140,Kitchen,2022,2,15,1,13.0,13
tnmg513026671,30,4.7,13.029198,77.570997,13.039198,77.580997,Stormy,Low,motorcycle ,Metropolitian ,115,Pet Supplies,2022,3,7,0,8.0,9
hkkf372172153,28,4.6,12.906229,77.596791,12.996229,77.686791,Stormy,Low,motorcycle ,Urban ,120,Books,2022,3,18,4,23.0,0
zfxr873489777,28,4.1,23.357804,85.325146,23.487804,85.455146,Windy,Jam,motorcycle ,Metropolitian ,155,Books,2022,3,2,2,20.0,21
dazh730007472,28,4.8,0.0,0.0,0.08,0.08,Sandstorms,Low,motorcycle ,Metropolitian ,120,Cosmetics,2022,3,2,2,22.0,22
uwbi908668942,35,4.8,22.31279,73.170283,22.40279,73.260283,Sunny,Jam,scooter ,Metropolitian ,95,Electronics,2022,3,10,3,19.0,19
fadx425690386,35,5.0,26.956431,75.776649,27.026431,75.846649,Stormy,Low,motorcycle ,Metropolitian ,120,Pet Supplies,2022,3,8,1,23.0,23
hlae732966779,23,4.4,22.761226,75.887522,22.811226,75.937522,Sunny,Jam,motorcycle ,Metropolitian ,205,Home,2022,4,1,4,20.0,20
zxhi325950648,33,4.6,26.913987,75.752891,27.043987,75.882891,Windy,Low,motorcycle ,Metropolitian ,140,Toys,2022,3,14,0,23.0,0
ihcb013997353,25,4.9,23.359194,85.325447,23.409194,85.375447,Windy,Medium,scooter ,Metropolitian ,135,Sports,2022,3,5,5,18.0,18
djdy292100920,20,4.7,27.158822,78.045359,27.238822,78.125359,Cloudy,Medium,scooter ,Metropolitian ,170,Home,2022,2,16,2,18.0,18
jaae931177852,36,4.8,30.327968,78.046106,30.417968,78.136106,Sunny,Medium,motorcycle ,Metropolitian ,150,Kitchen,2022,2,14,0,18.0,19
ddga711122324,37,4.8,12.323225,76.630028,12.363225,76.670028,Stormy,High,motorcycle ,Metropolitian ,145,Apparel,2022,3,21,0,13.0,13
ckae430228143,27,4.8,17.426228,78.407495,17.436228,78.417495,Stormy,Low,motorcycle ,Urban ,90,Apparel,2022,3,17,3,8.0,8
idnj822322569,23,4.8,19.22384,72.841347,19.29384,72.911347,Sandstorms,Medium,motorcycle ,Metropolitian ,135,Apparel,2022,4,2,5,19.0,19
uzzt491453468,28,5.0,12.979166,77.640709,13.039166,77.700709,Windy,Low,scooter ,Urban ,50,Snacks,2022,4,1,4,23.0,23
auoz732027653,26,4.1,22.311603,73.165012,22.361603,73.215012,Stormy,Low,motorcycle ,Metropolitian ,85,Snacks,2022,3,13,6,23.0,23
cnnn099885180,33,4.1,17.422819,78.449578,17.532819,78.559578,Windy,Jam,scooter ,Metropolitian ,160,Apparel,2022,3,23,2,20.0,20
knxq168779164,34,4.3,12.323225,76.630028,12.363225,76.670028,Sandstorms,High,scooter ,Urban ,170,Electronics,2022,4,1,4,14.0,14
kicn358692965,23,4.7,22.308096,73.167753,22.358096,73.217753,Sunny,Low,motorcycle ,Metropolitian ,90,Books,2022,3,15,1,23.0,23
luol410829929,33,4.5,22.753839,75.897429,22.793838,75.937429,Fog,Medium,scooter ,Metropolitian ,85,Skincare,2022,3,7,0,15.0,15
zivp088773815,33,4.9,25.450377,81.834236,25.560377,81.944236,Sandstorms,Low,motorcycle ,Metropolitian ,95,Clothing,2022,2,14,0,22.0,22
bydp989069538,28,4.9,13.066762,80.251865,13.196762,80.381865,Sunny,Medium,scooter ,Urban ,65,Books,2022,3,31,3,18.0,18
rjms772335029,29,5.0,12.98041,77.640489,13.09041,77.750489,Fog,Jam,motorcycle ,Metropolitian ,165,Kitchen,2022,3,10,3,20.0,20
tcsj368840304,30,4.8,21.175104,72.804342,21.235104,72.864342,Cloudy,Jam,motorcycle ,Metropolitian ,130,Toys,2022,3,13,6,19.0,19
ijvj646586028,27,4.6,19.176269,72.836721,19.246269,72.906721,Fog,Medium,scooter ,Metropolitian ,130,Kitchen,2022,3,20,6,17.0,17
vnyh831011357,38,5.0,17.410371,78.437225,17.480371,78.507225,Fog,Jam,motorcycle ,Metropolitian ,250,Kitchen,2022,3,8,1,20.0,20
ztpq529115319,36,5.0,23.359194,85.325447,23.439194,85.405447,Cloudy,Low,motorcycle ,Metropolitian ,130,Electronics,2022,3,20,6,23.0,0
egdh101827480,39,3.6,11.001852,76.976268,11.131852,77.106268,Windy,Jam,motorcycle ,Metropolitian ,185,Electronics,2022,4,2,5,21.0,21
ywyg949701593,38,4.8,0.0,0.0,0.04,0.04,Sandstorms,High,motorcycle ,Metropolitian ,175,Shoes,2022,3,5,5,14.0,14
vqgs617979846,26,4.8,26.902908,75.792934,26.942908,75.832934,Windy,Medium,scooter ,Metropolitian ,135,Clothing,2022,3,11,4,16.0,16
tkqc933074782,35,4.1,21.157735,72.768778,21.247735,72.858778,Sandstorms,Jam,motorcycle ,Metropolitian ,205,Cosmetics,2022,3,18,4,19.0,19
ebjy320139297,38,5.0,26.914142,75.805704,26.944142,75.835704,Stormy,Jam,motorcycle ,Metropolitian ,155,Jewelry,2022,3,26,5,21.0,21
hryn600403305,39,4.0,18.539299,73.897902,18.619299,73.977902,Sandstorms,Medium,motorcycle ,Metropolitian ,225,Kitchen,2022,3,6,6,19.0,19
ziyc903426814,25,4.7,0.0,0.0,0.06,0.06,Fog,Medium,scooter ,Metropolitian ,65,Clothing,2022,3,28,0,18.0,18
iikf872014287,25,4.8,25.454648,81.834502,25.524648,81.904502,Stormy,Low,motorcycle ,Urban ,50,Electronics,2022,2,12,5,22.0,22
yopx360732922,22,2.9,0.0,0.0,0.13,0.13,Sunny,Low,motorcycle ,Metropolitian ,220,Jewelry,2022,3,4,4,23.0,23
ioye406775001,22,4.9,17.428294,78.404423,17.478294,78.454423,Windy,Medium,motorcycle ,Urban ,125,Clothing,2022,3,11,4,18.0,18
hlsq345722031,33,4.3,26.913987,75.752891,27.023987,75.862891,Windy,Jam,motorcycle ,Metropolitian ,53,Grocery,2022,4,4,0,20.0,20
jmlh593956172,26,4.9,10.035573,76.336958,10.085573,76.386958,Sandstorms,Jam,scooter ,Metropolitian ,145,Cosmetics,2022,2,17,3,21.0,21
elze807679339,38,4.1,11.02091,76.940432,11.09091,77.010432,Sandstorms,Jam,motorcycle ,Metropolitian ,240,Books,2022,3,27,6,20.0,20
lscv760698877,39,4.3,12.978453,77.643685,13.018453,77.683685,Fog,High,scooter ,Metropolitian ,185,Toys,2022,3,3,3,14.0,14
mckj546600411,39,4.3,13.022394,80.242439,13.032394,80.252439,Sandstorms,Low,motorcycle ,Other,110,Kitchen,2022,3,30,2,10.0,10
tgwo916976049,29,4.9,10.994136,76.963303,11.084136,77.053303,Stormy,Jam,motorcycle ,Metropolitian ,140,Snacks,2022,4,2,5,21.0,21
ohjm749708541,26,4.6,22.760072,75.892574,22.870072,76.002574,Cloudy,Jam,motorcycle ,Metropolitian ,185,Books,2022,3,20,6,20.0,20
sndu083665683,35,3.6,26.902908,75.792934,26.992908,75.882934,Sandstorms,Jam,scooter ,Urban ,155,Kitchen,2022,3,18,4,21.0,21
hesz746208428,20,5.0,19.1093,72.825451,19.1693,72.885451,Sunny,Medium,motorcycle ,Metropolitian ,115,Jewelry,2022,3,17,3,18.0,18
vpat362980056,30,4.4,26.921411,75.793604,27.031411,75.903604,Stormy,Jam,motorcycle ,Metropolitian ,215,Apparel,2022,3,8,1,20.0,21
xexr749662819,34,4.6,19.221315,72.862381,19.241315,72.882381,Stormy,Low,scooter ,Urban ,110,Pet Supplies,2022,3,9,2,8.0,8
kfwe766082019,36,4.1,10.994136,76.963303,11.054136,77.023303,Cloudy,Medium,motorcycle ,Urban ,160,Snacks,2022,3,24,3,17.0,18
kklo382232005,27,4.9,13.066762,80.251865,13.076762,80.261865,Cloudy,High,scooter ,Metropolitian ,32,Grocery,2022,3,21,0,11.0,11
bmzf850205330,29,4.6,23.353783,85.326967,23.373783,85.346967,Windy,Low,van,Urban ,70,Jewelry,2022,3,5,5,11.0,11
cdum399257118,33,4.8,30.346994,78.062543,30.386994,78.102543,Sandstorms,High,van,Metropolitian ,130,Home,2022,2,15,1,13.0,13
lddb564194060,23,4.8,19.065838,72.832658,19.145838,72.912658,Cloudy,Low,van,Other,23,Grocery,2022,4,6,2,23.0,0
opvl779491085,29,4.3,23.374878,85.335739,23.484878,85.445739,Cloudy,Jam,van,Metropolitian ,35,Grocery,2022,3,14,0,20.0,20
xbnm881353918,31,3.8,10.027364,76.308258,10.107364,76.388258,Sunny,Jam,motorcycle ,Metropolitian ,170,Cosmetics,2022,2,18,4,20.0,20
dnyo838394540,33,4.9,21.160437,72.774209,21.220437,72.834209,Fog,Medium,motorcycle ,Metropolitian ,130,Apparel,2022,3,19,5,17.0,18
hqsl556465965,30,4.7,25.450377,81.834236,25.580377,81.964236,Fog,Jam,motorcycle ,Metropolitian ,50,Grocery,2022,2,16,2,19.0,19
ubbh920231111,38,4.9,23.235123,77.398886,23.295123,77.458886,Sunny,Low,motorcycle ,Metropolitian ,95,Pet Supplies,2022,2,13,6,23.0,23
gmbb055347165,36,4.9,19.12663,72.829976,19.23663,72.939976,Cloudy,Low,scooter ,Metropolitian ,140,Sports,2022,3,2,2,23.0,23
idng978889884,22,4.5,0.0,0.0,0.06,0.06,Stormy,Low,van,Metropolitian ,90,Skincare,2022,2,17,3,22.0,22
korv997477676,20,4.8,26.849596,75.800512,26.959596,75.910512,Cloudy,Low,motorcycle ,Metropolitian ,115,Pet Supplies,2022,3,23,2,22.0,22
jdld200415405,22,4.6,21.157729,72.768726,21.227729,72.838726,Windy,Jam,scooter ,Metropolitian ,22,Grocery,2022,3,4,4,21.0,21
xrje332301741,31,4.7,21.175104,72.804342,21.185104,72.814342,Cloudy,Low,scooter ,Urban ,95,Apparel,2022,3,30,2,8.0,8
krpt290609429,32,5.0,22.725748,75.898497,22.775748,75.948497,Cloudy,Jam,motorcycle ,Metropolitian ,165,Toys,2022,3,21,0,21.0,21
hsnv147068678,25,4.7,18.56245,73.916619,18.64245,73.996619,Sunny,Jam,van,Metropolitian ,120,Sports,2022,3,10,3,21.0,21
hpof110057321,36,5.0,12.949934,77.699386,13.029934,77.779386,Stormy,Jam,motorcycle ,Metropolitian ,195,Skincare,2022,4,4,0,19.0,19
clqf055346194,24,4.9,12.316967,76.603067,12.336967,76.623067,Cloudy,Low,motorcycle ,Metropolitian ,115,Pet Supplies,2022,3,15,1,8.0,8
jyxs843293237,34,4.8,19.176269,72.836721,19.246269,72.906721,Stormy,Low,scooter ,Metropolitian ,24,Grocery,2022,4,2,5,22.0,22
kzir750362682,28,4.4,23.353783,85.326967,23.403783,85.376967,Sunny,Jam,motorcycle ,Urban ,240,Apparel,2022,4,5,1,19.0,19
elaq916554887,34,4.5,13.026279,80.174568,13.096279,80.244568,Sunny,Low,motorcycle ,Metropolitian ,125,Kitchen,2022,3,20,6,23.0,0
yhle603359535,35,4.7,26.905287,75.794592,26.935287,75.824592,Windy,Medium,scooter ,Urban ,155,Sports,2022,4,3,6,18.0,18
dswg941980375,29,4.7,0.0,0.0,0.03,0.03,Stormy,Jam,scooter ,Metropolitian ,145,Kitchen,2022,3,13,6,19.0,19
tyvh125861104,34,4.5,22.651847,75.881991,22.661847,75.891991,Fog,Low,van,Metropolitian ,95,Kitchen,2022,4,3,6,8.0,8
okfz421635822,24,5.0,23.357804,85.325146,23.427804,85.395146,Cloudy,Medium,scooter ,Urban ,160,Sports,2022,3,25,4,17.0,17
nvzl160609927,38,4.6,23.359033,85.325347,23.399033,85.365347,Cloudy,High,scooter ,Metropolitian ,195,Books,2022,3,7,0,12.0,13
pqwx231466757,24,4.7,11.022298,76.998349,11.082298,77.058349,Sandstorms,Jam,scooter ,Urban ,55,Snacks,2022,3,24,3,21.0,21
yjrg078400728,26,4.5,12.975996,80.221898,13.035996,80.281898,Sandstorms,Jam,scooter ,Metropolitian ,50,Shoes,2022,3,28,0,19.0,19
mjjl773369827,31,4.9,18.927584,72.832585,18.957584,72.862585,Cloudy,Medium,motorcycle ,Metropolitian ,90,Outdoors,2022,3,11,4,17.0,17
blwo801656030,36,4.4,18.533811,73.899315,18.603811,73.969315,Stormy,Jam,motorcycle ,Metropolitian ,270,Outdoors,2022,3,12,5,21.0,22
msbv881735452,36,4.6,21.185047,72.80859,21.265047,72.88859,Cloudy,Medium,motorcycle ,Urban ,160,Cosmetics,2022,3,8,1,19.0,19
fafn374006022,25,4.7,11.000762,76.981876,11.080762,77.061876,Fog,Low,motorcycle ,Metropolitian ,110,Books,2022,3,23,2,22.0,23
yfbo148064208,24,4.1,26.90519,75.810753,26.95519,75.860753,Cloudy,Jam,scooter ,Metropolitian ,155,Pet Supplies,2022,4,5,1,19.0,19
qiag001024538,20,4.9,10.994136,76.963303,11.104136,77.073303,Sandstorms,Low,motorcycle ,Metropolitian ,100,Apparel,2022,4,6,2,22.0,22
iyff230869160,35,4.1,22.308096,73.167753,22.388096,73.247753,Sunny,Jam,motorcycle ,Metropolitian ,220,Clothing,2022,3,14,0,19.0,19
jdlb914284520,38,4.7,17.411028,78.329645,17.471028,78.389645,Cloudy,Jam,scooter ,Metropolitian ,155,Snacks,2022,3,28,0,21.0,21
sbwh345066011,37,4.3,0.0,0.0,0.07,0.07,Fog,Medium,scooter ,Metropolitian ,195,Books,2022,3,31,3,17.0,17
rqtr278396751,39,4.6,22.745536,75.893106,22.855536,76.003106,Fog,Low,scooter ,Metropolitian ,140,Home,2022,3,6,6,23.0,23
dfbz594747897,22,4.8,27.161661,78.011544,27.271661,78.121544,Sunny,Medium,motorcycle ,Metropolitian ,120,Jewelry,2022,2,14,0,18.0,18
xzbc736027763,35,4.0,0.0,0.0,0.01,0.01,Sandstorms,Low,motorcycle ,Metropolitian ,140,Toys,2022,3,26,5,10.0,10
uplm232394152,34,4.5,30.899584,75.809346,30.979584,75.889346,Cloudy,Medium,motorcycle ,Metropolitian ,200,Home,2022,2,14,0,17.0,17
jtla870908237,27,5.0,17.450851,78.379347,17.560851,78.489347,Sunny,Low,scooter ,Metropolitian ,140,Jewelry,2022,3,25,4,23.0,23
zwqw875558453,36,4.8,17.41233,78.449654,17.48233,78.519654,Fog,Jam,motorcycle ,Metropolitian ,52,Grocery,2022,3,18,4,21.0,21
xcxu137210239,21,2.9,22.760072,75.892574,22.830072,75.962574,Sunny,Low,scooter ,Metropolitian ,200,Jewelry,2022,3,14,0,23.0,23
dojc105722442,31,4.1,13.081878,80.248519,13.111878,80.278519,Windy,Jam,motorcycle ,Metropolitian ,160,Books,2022,3,7,0,21.0,21
dryd044974561,22,4.8,23.359407,85.325055,23.409407,85.375055,Cloudy,Jam,motorcycle ,Metropolitian ,110,Sports,2022,3,17,3,19.0,19
rcgk196145344,32,4.8,0.0,0.0,0.05,0.05,Cloudy,Low,motorcycle ,Metropolitian ,125,Apparel,2022,3,11,4,23.0,23
vuxq319488852,26,4.6,22.695207,75.866059,22.805207,75.976059,Cloudy,Medium,motorcycle ,Urban ,215,Apparel,2022,3,6,6,17.0,17
jyik918992949,37,4.8,22.761226,75.887522,22.821226,75.947522,Cloudy,Low,motorcycle ,Urban ,75,Home,2022,4,1,4,23.0,23
voqg436213821,29,4.8,19.091458,72.827808,19.111458,72.847808,Fog,Low,motorcycle ,Metropolitian ,90,Outdoors,2022,3,1,1,9.0,9
wlqj852855884,24,4.1,23.351489,85.324253,23.371489,85.344253,Sandstorms,Low,motorcycle ,Other,80,Apparel,2022,4,1,4,10.0,11
dpbd914380149,39,4.7,12.939496,77.625999,12.989496,77.675999,Sandstorms,Low,scooter ,Metropolitian ,120,Jewelry,2022,3,21,0,23.0,23
xgpa821137601,38,4.7,11.003681,76.975525,11.053681,77.025525,Stormy,Jam,scooter ,Metropolitian ,165,Jewelry,2022,3,5,5,20.0,20
obrt917503578,23,4.9,22.761593,75.886362,22.891593,76.016362,Sunny,Low,motorcycle ,Urban ,145,Apparel,2022,3,27,6,23.0,23
hxrm735113634,25,4.9,25.449872,81.836167,25.459872,81.846167,Sandstorms,Low,motorcycle ,Urban ,85,Toys,2022,2,13,6,9.0,10
eyys417211181,24,4.7,26.892312,75.806896,26.972313,75.886896,Cloudy,Jam,scooter ,Metropolitian ,36,Grocery,2022,3,8,1,21.0,22
vavm205942653,38,4.0,26.913483,75.803139,26.923483,75.813139,Windy,Low,motorcycle ,Metropolitian ,160,Skincare,2022,4,5,1,9.0,9
iudn957577718,36,4.9,17.483216,78.552111,17.573216,78.642111,Windy,Low,scooter ,Metropolitian ,75,Jewelry,2022,3,6,6,23.0,23
ysyz907739856,32,4.1,18.563934,73.915367,18.623935,73.975367,Sandstorms,Jam,motorcycle ,Metropolitian ,210,Books,2022,4,1,4,21.0,21
hcgb654959999,32,4.0,21.160522,72.771477,21.200522,72.811477,Fog,High,scooter ,Metropolitian ,185,Toys,2022,4,1,4,14.0,14
ezre285942244,39,4.6,17.424114,78.347554,17.494114,78.417554,Windy,Low,motorcycle ,Urban ,110,Jewelry,2022,3,8,1,23.0,23
aogi639244369,35,4.8,26.849596,75.800512,26.859596,75.810512,Cloudy,Low,motorcycle ,Metropolitian ,105,Clothing,2022,3,11,4,9.0,9
evac198906783,35,4.9,26.911378,75.789034,26.951378,75.829034,Stormy,High,motorcycle ,Metropolitian ,155,Electronics,2022,3,24,3,12.0,12
zrxm537302387,32,4.9,30.885915,75.788259,30.975915,75.878259,Stormy,Medium,scooter ,Metropolitian ,105,Jewelry,2022,2,14,0,18.0,18
olkb982084173,28,5.0,10.028047,76.310019,10.158047,76.440019,Fog,Low,motorcycle ,Urban ,110,Home,2022,2,14,0,23.0,23
xxfu420316016,24,4.9,18.543626,73.905101,18.653626,74.015101,Fog,Low,van,Urban ,130,Clothing,2022,4,4,0,22.0,23
leuu011752366,36,4.9,12.914264,77.6784,13.024264,77.7884,Cloudy,Jam,scooter ,Metropolitian ,225,Home,2022,3,12,5,19.0,19
mmzn430195461,20,4.6,26.910262,75.783013,26.970262,75.843013,Sandstorms,Low,motorcycle ,Urban ,18,Grocery,2022,3,15,1,22.0,22
jnsc605505422,21,4.6,19.875522,75.367127,19.885522,75.377127,Fog,High,van,Metropolitian ,105,Kitchen,2022,2,13,6,11.0,12
dgxk263169699,37,4.4,13.064181,80.236442,13.114181,80.286442,Stormy,Jam,scooter ,Metropolitian ,160,Clothing,2022,3,9,2,20.0,20
vkqc830198980,27,4.9,22.310526,73.170937,22.360526,73.220937,Fog,Low,motorcycle ,Metropolitian ,75,Books,2022,3,1,1,23.0,23
ccee062181269,24,4.6,26.492106,80.327797,26.522106,80.357797,Windy,Medium,motorcycle ,Urban ,120,Toys,2022,2,13,6,18.0,18
rcwk731885608,23,4.6,0.0,0.0,0.06,0.06,Cloudy,Medium,scooter ,Urban ,80,Shoes,2022,3,3,3,19.0,19
oihb647976433,26,4.6,12.939496,77.625999,13.019496,77.705999,Sandstorms,Low,motorcycle ,Metropolitian ,115,Electronics,2022,3,4,4,23.0,23
oktn338401008,24,4.9,12.970221,77.645396,13.040221,77.715396,Cloudy,Jam,motorcycle ,Metropolitian ,245,Snacks,2022,3,20,6,21.0,21
syas730878798,36,4.6,0.0,0.0,0.05,0.05,Cloudy,Medium,scooter ,Metropolitian ,95,Jewelry,2022,4,3,6,17.0,17
vtys757601922,20,4.2,18.927584,72.832585,19.037584,72.942585,Fog,Jam,van,Metropolitian ,175,Electronics,2022,4,2,5,21.0,21
tdan297650930,29,4.6,26.913483,75.803139,26.943483,75.833139,Sandstorms,Jam,motorcycle ,Urban ,130,Clothing,2022,3,11,4,19.0,19
mfpl615657196,36,4.9,22.751857,75.866699,22.841857,75.956699,Stormy,Low,motorcycle ,Metropolitian ,105,Books,2022,4,4,0,23.0,0
hckw831647820,34,4.7,12.970324,77.645748,13.100324,77.775748,Cloudy,Medium,motorcycle ,Metropolitian ,180,Cosmetics,2022,3,12,5,18.0,18
loys424446376,21,4.9,0.0,0.0,0.09,0.09,Fog,Jam,motorcycle ,Metropolitian ,170,Cosmetics,2022,3,8,1,20.0,20
jmer159147766,20,4.7,23.351489,85.324253,23.391489,85.364253,Fog,Medium,motorcycle ,Metropolitian ,140,Snacks,2022,3,24,3,16.0,16
rklj193098605,36,4.6,17.411028,78.329645,17.441028,78.359645,Fog,Medium,motorcycle ,Metropolitian ,155,Home,2022,3,5,5,17.0,17
jtzo038635565,33,4.2,23.374989,85.335486,23.504989,85.465486,Cloudy,Medium,scooter ,Urban ,160,Sports,2022,3,27,6,17.0,18
dmtr944376912,35,4.6,17.431668,78.408321,17.471668,78.448321,Cloudy,Medium,motorcycle ,Metropolitian ,140,Shoes,2022,3,1,1,15.0,15
zcvc625680503,21,4.7,18.636215,73.751081,18.766215,73.881081,Windy,Medium,motorcycle ,Urban ,145,Books,2022,3,31,3,18.0,18
knbp647007875,20,4.5,22.651847,75.881991,22.691847,75.921991,Sunny,High,motorcycle ,Metropolitian ,60,Sports,2022,3,9,2,13.0,13
jkcz790403345,31,4.0,17.430448,78.418213,17.490448,78.478213,Stormy,Low,motorcycle ,Metropolitian ,155,Books,2022,3,5,5,23.0,23
ngdn136403452,37,4.5,12.334022,76.618203,12.424022,76.708203,Stormy,Low,motorcycle ,Urban ,85,Home,2022,3,31,3,22.0,22
qjbe314774141,36,4.9,0.0,0.0,0.02,0.02,Sunny,Low,van,Metropolitian ,95,Apparel,2022,2,17,3,10.0,10
zgpf345416802,30,4.1,17.431477,78.40035,17.461477,78.43035,Windy,Medium,motorcycle ,Urban ,180,Electronics,2022,3,1,1,18.0,19
nrbd072537846,20,4.6,11.006686,76.951736,11.036686,76.981736,Fog,Low,motorcycle ,Metropolitian ,50,Outdoors,2022,4,1,4,22.0,22
sqtj279947872,21,4.6,0.0,0.0,0.01,0.01,Fog,Low,scooter ,Metropolitian ,50,Skincare,2022,2,15,1,9.0,9
qyma206233288,29,4.8,27.16185,78.040165,27.18185,78.060165,Fog,High,motorcycle ,Metropolitian ,33,Grocery,2022,2,17,3,11.0,11
zmng697022355,28,4.6,11.001753,76.986241,11.061753,77.046241,Stormy,Medium,motorcycle ,Metropolitian ,140,Clothing,2022,3,24,3,18.0,18
fzbk743484054,26,4.1,13.064181,80.236442,13.144181,80.316442,Sandstorms,Jam,motorcycle ,Metropolitian ,32,Grocery,2022,3,16,2,20.0,20
mdkd271544978,21,4.7,21.183434,72.814492,21.213434,72.844492,Sunny,Jam,motorcycle ,Metropolitian ,65,Toys,2022,3,9,2,21.0,21
egmv524281992,30,4.8,12.975377,77.696664,13.015377,77.736664,Windy,High,scooter ,Metropolitian ,125,Apparel,2022,3,5,5,13.0,13
fzjc606732193,28,4.9,13.049645,80.242268,13.119645,80.312268,Stormy,Medium,motorcycle ,Metropolitian ,140,Kitchen,2022,3,16,2,18.0,18
zvha872945758,26,4.8,23.39925,85.390464,23.48925,85.480464,Windy,Low,motorcycle ,Urban ,80,Pet Supplies,2022,4,4,0,22.0,22
baee952225832,21,4.8,12.913041,77.683237,12.933041,77.703237,Cloudy,Low,scooter ,Metropolitian ,90,Outdoors,2022,3,3,3,8.0,8
wyrh872449017,21,4.6,22.745049,75.892471,22.835049,75.982471,Stormy,Low,motorcycle ,Urban ,100,Jewelry,2022,3,8,1,23.0,23
pshv267058244,36,4.5,0.0,0.0,0.02,0.02,Fog,Low,motorcycle ,Urban ,75,Cosmetics,2022,4,3,6,10.0,10
ddam652009358,36,4.7,19.876106,75.340775,19.936106,75.400775,Sunny,Medium,motorcycle ,Metropolitian ,145,Cosmetics,2022,2,17,3,18.0,18
gnrc808812683,38,4.1,12.978453,77.643685,13.058453,77.723685,Sunny,Medium,motorcycle ,Metropolitian ,165,Pet Supplies,2022,3,4,4,17.0,17
wlzl832061016,32,4.8,0.0,0.0,0.05,0.05,Fog,Jam,scooter ,Metropolitian ,135,Skincare,2022,3,13,6,21.0,21
emnd917952807,28,4.9,26.49095,80.318656,26.56095,80.388656,Windy,Low,motorcycle ,Urban ,75,Electronics,2022,2,12,5,23.0,23
ksqg627695959,39,4.8,11.016298,76.972076,11.036298,76.992076,Sunny,Low,motorcycle ,Metropolitian ,130,Apparel,2022,3,11,4,10.0,11
nmot331162551,22,4.8,18.516216,73.842527,18.536216,73.862527,Windy,Low,motorcycle ,Metropolitian ,70,Shoes,2022,3,28,0,9.0,9
ivdf284004389,25,4.8,0.0,0.0,0.04,0.04,Fog,High,motorcycle ,Metropolitian ,110,Cosmetics,2022,2,15,1,14.0,14
wgrf132319948,22,4.7,0.0,0.0,0.03,0.03,Cloudy,Jam,motorcycle ,Metropolitian ,110,Toys,2022,3,3,3,21.0,22
nqpb235062963,21,4.7,22.75004,75.902847,22.78004,75.932847,Stormy,Low,van,Metropolitian ,17,Grocery,2022,3,13,6,23.0,23
xaut835348760,32,4.7,11.006686,76.951736,11.096686,77.041736,Cloudy,Jam,motorcycle ,Metropolitian ,225,Apparel,2022,3,14,0,22.0,22
abyu163168326,29,5.0,26.47775,80.351569,26.56775,80.441569,Sunny,Medium,scooter ,Other,95,Jewelry,2022,2,18,4,18.0,18
raow280071324,26,4.9,17.450851,78.379347,17.530851,78.459347,Sandstorms,Jam,scooter ,Metropolitian ,95,Apparel,2022,4,2,5,19.0,19
owim066592243,23,4.9,21.160437,72.774209,21.290437,72.904209,Sunny,Low,motorcycle ,Urban ,145,Pet Supplies,2022,3,25,4,23.0,0
zcku395655570,21,5.0,19.120083,72.907385,19.160083,72.947385,Fog,Medium,scooter ,Metropolitian ,50,Books,2022,3,19,5,15.0,15
eshj386124779,27,4.6,22.751234,75.88949,22.831234,75.96949,Sandstorms,Low,scooter ,Urban ,95,Outdoors,2022,3,6,6,22.0,22
yqqm917294055,31,4.3,12.913041,77.683237,12.963041,77.733237,Fog,Jam,scooter ,Metropolitian ,170,Sports,2022,3,30,2,20.0,20
qkzs374999070,20,4.8,0.0,0.0,0.09,0.09,Windy,Low,motorcycle ,Metropolitian ,110,Books,2022,2,16,2,23.0,23
yxxi474968620,20,4.8,10.003064,76.307589,10.023064,76.327589,Cloudy,Low,motorcycle ,Metropolitian ,120,Outdoors,2022,2,15,1,10.0,10
